,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
302206,2014-11-14 16:53:21,2,3,66,174,6988,321.2588,679574,0,0,9,2014-12-24,2014-12-26,2,1,1,13237,4,0,1,2,50,365,72
174979,2013-11-09 14:47:48,2,3,66,348,20451,,267942,0,0,0,2013-12-06,2013-12-08,2,0,1,12184,6,0,1,2,50,690,98
592,2014-11-02 13:14:08,2,3,66,174,6050,212.8881,923827,0,0,9,2014-12-31,2015-01-02,2,0,1,23394,6,0,1,2,50,734,91
465371,2014-11-10 17:20:28,2,3,66,447,29065,2954.3715,1158397,0,0,9,2015-04-22,2015-04-25,2,0,1,17657,5,0,2,2,50,636,34
309654,2014-11-02 22:49:51,2,3,66,174,5938,6595.0603,704013,0,0,0,2014-12-24,2014-12-26,1,0,1,8818,1,0,1,3,99,88,64
226610,2014-11-26 11:15:01,2,3,66,258,16411,188.1818,431804,0,0,9,2014-12-19,2014-12-20,2,0,1,5038,1,0,1,2,50,1053,43
507938,2014-11-17 23:10:32,22,2,0,203,54226,,113531,0,0,3,2014-11-29,2014-11-30,2,0,1,44558,1,0,1,3,104,1443,53
167217,2014-11-14 01:51:01,2,3,12,401,9494,,238648,0,0,9,2014-11-16,2014-11-17,1,0,1,12314,5,0,1,6,21,268,2
150386,2013-11-19 10:05:17,11,3,205,155,14703,2617.5612,194853,0,1,9,2013-12-24,2014-01-05,2,2,1,12654,5,0,2,2,50,682,69
211297,2014-11-12 20:56:14,8,4,77,871,36643,9643.0746,389693,1,0,9,2015-06-03,2015-06-07,2,0,1,12233,6,0,1,2,50,675,53
479762,2014-11-03 22:14:41,2,3,70,124,13919,,20860,0,0,2,2014-11-04,2014-11-05,2,0,1,18569,1,0,1,3,182,83,26
297193,2014-11-18 15:48:15,2,3,66,220,12647,47.3314,665745,0,0,0,2015-02-21,2015-02-22,1,0,1,44045,3,0,1,2,50,701,9
564657,2014-11-15 21:19:45,13,1,46,347,28046,5813.1023,279317,1,0,9,2015-03-21,2015-03-27,2,0,1,8747,1,0,1,3,106,107,99
596581,2014-11-03 14:40:10,20,2,202,154,31287,,382463,0,0,9,2014-11-07,2014-11-10,2,0,1,8819,1,0,1,3,168,1242,11
426224,2013-11-23 13:45:53,28,1,68,447,36752,,1053466,0,1,4,2014-02-26,2014-03-06,2,0,1,12019,1,0,1,4,186,209,58
156934,2014-11-26 22:49:56,8,4,77,462,3492,2984.2376,210120,0,0,9,2014-12-26,2015-01-02,2,0,1,18569,1,0,1,3,182,83,90
622294,2014-11-29 18:52:44,2,3,103,45,38784,,455035,1,0,3,2015-03-03,2015-03-31,1,0,1,20117,6,0,1,3,5,44,12
240753,2014-11-19 12:10:48,11,3,205,155,53078,982.3374,474559,0,0,5,2014-12-05,2014-12-07,2,0,1,8250,1,0,2,2,50,628,48
10256,2014-11-11 14:12:02,2,3,66,337,13548,2213.7828,961454,1,0,9,2014-12-03,2014-12-11,2,0,1,12206,6,0,4,2,50,628,49
260109,2013-11-16 06:28:04,2,3,182,393,11124,0.8252,548851,0,0,9,2013-11-18,2013-11-19,1,0,1,8275,1,0,1,4,196,2027,51
321631,2014-11-09 14:16:04,2,3,66,348,16182,,749784,0,0,9,2015-02-07,2015-02-11,2,2,1,22395,6,0,1,4,146,1547,89
592615,2013-11-21 15:03:30,11,3,215,885,44285,,371442,0,0,9,2013-11-24,2013-11-25,4,0,2,8791,1,0,3,4,8,110,87
415901,2014-11-18 19:57:15,13,1,46,171,15228,501.9165,1026495,0,1,9,2014-12-10,2014-12-13,2,0,1,8790,1,0,1,6,199,5,2
61154,2013-11-18 10:21:29,2,3,66,288,19207,234.3626,1094135,0,0,0,2013-12-13,2013-12-15,2,0,1,26663,1,0,1,2,50,707,39
627195,2014-11-23 12:11:39,2,3,179,11,51280,,469733,0,1,9,2014-12-24,2014-12-27,2,0,1,20460,1,0,1,4,13,1531,59
78833,2013-11-15 00:04:26,2,3,66,174,43181,331.4202,1146809,0,0,9,2013-11-18,2013-11-19,2,0,2,8279,1,0,1,2,50,190,28
327810,2014-11-27 13:53:21,2,3,66,467,29968,859.0829,765062,0,0,5,2014-12-15,2014-12-16,2,0,1,8223,1,0,1,2,50,690,91
208831,2014-11-03 08:42:38,11,3,66,174,48479,8123.9484,384225,0,0,1,2014-12-02,2014-12-12,1,0,3,46986,6,0,2,3,48,153,8
357269,2013-11-10 16:22:08,2,3,66,363,15909,,861388,0,0,9,2013-12-27,2013-12-28,2,0,1,12261,6,0,1,2,50,412,4
156943,2014-11-26 23:03:56,8,4,77,462,3492,2622.8458,210120,0,0,9,2014-12-26,2015-01-02,2,0,1,181,1,0,1,3,151,1486,46
319807,2014-11-16 18:35:34,2,3,66,442,51215,372.7477,740745,1,0,2,2014-11-21,2014-11-22,2,4,1,764,1,0,2,2,50,733,7
381346,2014-11-23 09:17:03,2,3,66,348,24562,2224.6606,398132,0,1,9,2014-12-23,2014-12-27,2,0,1,12206,6,0,1,2,50,628,79
128973,2013-11-11 13:35:09,2,3,66,314,42397,418.5868,876577,0,0,2,2013-11-14,2013-11-15,2,0,1,11989,1,0,1,2,50,511,32
144416,2014-11-20 01:43:57,2,3,66,174,19362,42.8595,916835,1,0,1,2014-11-22,2014-11-23,2,2,1,24684,6,0,2,2,50,1087,72
66438,2014-11-23 20:23:13,2,3,66,348,47997,1565.7082,684523,0,1,9,2015-01-05,2015-01-12,2,0,1,11938,1,0,2,4,8,126,66
37220,2014-11-18 18:54:01,37,1,69,990,12811,,607822,0,1,9,2014-12-12,2014-12-20,2,1,1,8788,1,0,4,6,77,2,93
287190,2014-11-01 03:17:24,24,2,3,77,9940,,127388,0,0,2,2014-11-05,2014-11-07,1,0,1,15008,1,0,1,4,124,1942,30
343870,2014-11-30 03:13:28,34,3,205,354,12049,83.3404,274592,1,0,9,2014-12-19,2014-12-21,2,0,1,14875,1,0,2,2,198,750,59
13635,2014-11-27 10:58:10,2,3,66,442,10371,1135.5104,528484,0,0,2,2014-11-30,2014-12-01,1,0,1,8260,1,1,1,2,50,701,97
112874,2014-11-04 09:51:03,2,3,66,348,53377,5309.5277,826390,0,0,9,2014-11-06,2014-11-09,1,0,1,23264,6,0,1,4,124,1939,36
38595,2014-11-05 17:27:35,11,3,205,135,27655,303.5468,611289,0,0,2,2015-02-06,2015-02-09,4,0,2,12945,5,0,1,2,198,393,33
112036,2013-11-17 10:54:28,2,3,66,174,53485,1393.9186,823303,0,0,2,2013-11-19,2013-11-22,2,0,1,12556,5,0,1,2,50,409,76
362512,2013-11-06 09:59:12,2,3,66,189,40970,1169.2489,337640,0,1,0,2013-11-20,2013-11-24,1,0,1,8260,1,0,3,2,50,701,75
530894,2014-11-30 16:00:09,2,3,66,174,21942,585.1277,847099,1,0,0,2015-02-01,2015-02-07,2,0,1,11625,1,0,1,2,50,658,70
422304,2014-11-16 22:32:28,2,3,66,174,967,205.0418,523441,0,0,9,2014-11-23,2014-11-26,2,2,1,11620,1,0,1,2,50,369,73
340610,2014-11-18 20:31:10,2,3,66,174,54108,2525.1743,266384,0,1,1,2014-12-11,2014-12-14,2,0,1,8856,1,0,1,2,50,636,0
501794,2013-11-30 10:48:39,37,1,32,992,28906,,758509,0,1,9,2014-01-17,2014-01-21,1,0,1,8220,1,0,1,3,182,46,36
20989,2014-11-21 08:07:37,2,3,66,321,48792,7762.2025,553477,0,1,9,2015-02-12,2015-02-16,1,0,1,11271,3,0,1,3,82,231,31
252706,2014-11-23 02:00:50,2,3,93,44,32227,,16556,0,1,9,2015-01-02,2015-01-18,2,0,1,11938,1,0,2,4,8,126,20
21641,2014-11-11 21:48:06,2,3,66,174,24103,6130.6588,556653,0,0,0,2014-11-13,2014-11-15,1,0,1,23264,6,0,1,4,124,1939,86
19178,2014-11-26 08:37:35,2,3,66,174,24103,225.6717,547809,0,0,9,2014-11-26,2014-11-27,2,0,1,8250,1,0,1,2,50,628,54
219016,2014-11-23 18:37:50,2,3,66,174,36046,43.1664,1124025,1,0,1,2015-01-24,2015-01-25,2,0,1,3651,3,0,1,2,50,1230,33
136804,2014-11-04 07:21:17,2,3,66,174,26232,2437.6764,898537,0,0,9,2014-11-17,2014-11-20,2,0,1,8268,1,0,1,2,50,682,41
452382,2014-11-18 15:11:52,8,4,77,824,53696,,620088,0,0,0,2015-09-25,2015-09-29,1,0,1,8255,1,0,1,6,77,20,85
475431,2014-11-22 13:59:36,2,3,66,348,43040,,679282,0,0,1,2014-12-29,2015-01-01,2,2,1,8253,1,0,1,6,70,19,53
267634,2014-11-05 17:19:55,2,3,66,174,5938,2430.6617,62683,0,0,9,2015-01-01,2015-01-04,4,0,2,8267,1,0,1,2,50,675,97
528900,2013-11-10 07:10:42,2,3,66,351,15560,386.396,841438,0,0,0,2014-07-10,2014-07-14,4,0,1,14846,1,0,2,2,50,674,4
144051,2014-11-11 16:11:07,2,3,66,184,32474,1685.468,915080,0,0,2,2014-11-15,2014-11-18,1,0,1,8791,1,0,2,4,8,110,65
244589,2014-11-30 16:32:56,2,3,66,174,36016,,1187685,0,0,9,2014-12-04,2014-12-06,1,0,1,8278,1,1,1,2,50,368,18
478561,2014-11-04 08:34:45,2,3,66,356,27117,4682.1531,684584,0,0,9,2015-03-13,2015-04-04,1,0,1,12467,5,0,1,6,31,155,2
65491,2014-11-17 21:26:23,24,2,3,59,26212,,682780,0,0,0,2014-12-20,2014-12-21,2,0,1,8747,1,0,2,3,106,107,33
558733,2014-11-12 14:11:23,17,1,133,31,21737,,924975,0,0,3,2015-04-21,2015-04-26,2,0,1,8265,1,0,1,2,50,647,48
588907,2014-11-01 17:47:25,2,3,66,258,10608,2305.7108,1007620,0,0,9,2015-03-29,2015-04-05,2,0,1,11334,1,0,1,4,96,201,64
515606,2013-11-13 16:04:36,2,3,66,321,42936,,803534,0,1,9,2014-03-12,2014-03-15,2,0,1,8230,1,0,3,2,50,637,68
94768,2013-11-08 20:48:12,2,3,66,226,42300,8.6975,771989,0,0,9,2013-11-09,2013-11-10,1,0,1,8216,1,0,1,2,50,350,29
398299,2014-11-19 17:17:01,23,1,1,217,40787,711.7818,448290,0,0,5,2014-12-05,2014-12-08,2,0,1,53533,3,0,1,6,70,19,77
506076,2013-11-13 13:15:20,2,3,66,321,47535,758.6201,771230,0,0,0,2014-02-19,2014-02-20,2,0,1,26628,1,0,1,2,50,1359,42
314729,2013-11-21 10:28:25,2,3,235,13,53632,,196519,0,0,9,2013-11-29,2013-11-30,1,0,1,17614,5,0,1,2,50,191,28
615618,2014-11-04 01:13:16,11,3,205,155,53078,2429.3381,1079817,0,0,3,2014-11-20,2014-11-23,1,0,1,8267,1,0,1,2,50,675,56
184284,2014-11-11 13:49:41,23,1,1,318,40229,,1025547,0,1,9,2015-04-04,2015-04-11,2,1,1,8267,1,0,1,2,50,675,69
482630,2014-11-20 19:11:23,2,3,66,467,37170,1734.4578,694655,0,1,9,2015-01-13,2015-01-17,4,0,2,8278,1,0,1,2,50,368,68
157700,2014-11-02 05:40:30,2,3,66,220,2086,1095.9971,962824,1,1,9,2015-02-27,2015-03-01,2,0,1,8267,1,0,1,2,50,675,41
2782,2013-11-14 11:40:50,34,3,205,354,41949,1007.125,492572,0,0,9,2013-12-09,2013-12-13,2,2,1,8268,1,0,1,2,50,682,71
123264,2014-11-28 15:07:18,2,3,66,447,28752,570.835,856769,1,0,0,2014-12-06,2014-12-09,2,0,1,12846,5,0,2,2,50,366,91
149464,2014-11-17 10:58:25,2,3,66,335,21799,,929859,0,0,3,2014-11-26,2014-11-27,4,2,1,8267,1,0,1,2,50,675,77
515381,2014-11-15 15:44:35,2,3,66,337,22666,7816.3727,803309,0,0,9,2015-01-21,2015-01-22,2,0,1,44905,4,0,2,3,104,76,61
283023,2014-11-21 12:59:43,2,3,66,348,24114,,112102,0,0,9,2015-01-26,2015-01-27,3,0,1,25470,6,0,1,2,50,365,37
87431,2014-11-23 15:21:32,2,3,66,174,30379,7297.0746,751703,0,0,2,2015-01-13,2015-01-14,2,0,1,8256,1,0,2,3,82,230,99
189279,2013-11-15 09:08:58,34,3,205,354,43201,368.7242,1040463,0,0,9,2013-11-21,2013-11-22,1,0,1,11360,1,1,1,2,50,724,91
35701,2013-11-08 17:24:02,11,3,205,385,38093,337.9532,602021,0,0,9,2013-11-14,2013-11-17,1,0,1,3746,3,0,2,2,50,529,40
222333,2014-11-29 22:14:36,2,3,66,318,16427,,1130525,0,0,2,2014-12-18,2014-12-21,2,1,1,14984,1,0,1,2,50,1457,80
263428,2014-11-18 21:10:43,34,3,205,354,48951,3731.2243,48743,0,0,9,2014-12-21,2014-12-22,2,0,1,18633,6,1,1,6,68,275,37
179699,2014-11-24 23:27:02,13,1,70,102,41553,,1015311,0,0,9,2014-11-25,2014-11-27,2,0,1,20225,6,0,1,3,182,46,36
357886,2014-11-06 10:40:27,2,3,66,442,76,2292.0874,321981,0,0,0,2014-11-27,2014-11-29,2,0,1,1019,1,0,4,4,119,2065,5
81174,2014-11-28 07:36:28,24,2,3,50,5703,,729569,1,1,9,2015-03-14,2015-03-16,1,0,1,8282,1,0,1,3,126,232,57
134234,2014-11-26 19:16:09,2,3,66,442,9891,705.458,890835,1,0,9,2015-03-20,2015-03-24,2,0,1,30790,4,0,1,2,50,671,92
29836,2013-11-23 09:51:01,2,3,66,467,50447,,583968,0,0,2,2013-12-06,2013-12-07,1,0,1,12267,6,0,1,2,50,1230,91
246956,2014-11-01 10:08:31,2,3,66,363,21892,320.4034,1194791,0,1,2,2015-03-13,2015-03-16,1,1,1,8267,1,0,1,2,50,675,69
135956,2014-11-23 22:30:06,2,3,66,462,4272,4937.1706,895569,0,0,9,2015-07-07,2015-07-09,2,0,1,41773,1,0,1,3,106,156,25
264054,2014-11-28 07:12:40,2,3,215,817,51446,,51209,1,0,2,2015-01-01,2015-01-03,2,3,1,8243,1,0,1,2,50,409,16
490128,2014-11-15 23:59:58,18,2,119,0,27731,,92806,0,0,7,2014-12-21,2014-12-26,2,0,1,8744,1,0,1,3,106,108,42
272896,2014-11-11 08:33:45,2,3,66,442,30104,1004.8108,695735,0,1,1,2014-12-17,2014-12-21,1,0,1,8810,1,0,1,4,8,1532,34
166449,2014-11-25 07:24:38,37,1,69,881,45348,,396583,0,1,9,2015-03-20,2015-03-25,6,0,3,8788,1,0,1,6,77,2,59
39911,2014-11-08 20:43:20,2,3,66,348,32240,1096.4688,43818,1,1,9,2014-12-03,2014-12-07,2,0,1,11353,1,0,1,2,50,699,26
420161,2014-11-02 18:53:22,2,3,66,467,36166,4118.5353,1098507,0,1,9,2015-09-11,2015-09-18,2,0,1,8224,1,0,1,6,135,278,58
509739,2014-11-08 11:30:12,2,3,66,331,35840,754.5932,147034,0,0,9,2014-11-26,2014-11-30,2,0,1,28514,6,0,1,2,50,1457,84
558112,2014-11-03 14:37:11,2,3,66,447,3713,269.7657,268480,0,0,1,2014-11-15,2014-11-16,5,0,1,7658,3,0,1,2,50,630,94
229694,2014-11-05 21:06:27,2,3,66,174,26259,1248.0053,580998,0,0,9,2014-11-17,2014-11-20,2,2,1,12837,5,0,2,4,8,118,26
231068,2013-11-14 17:51:56,37,1,69,923,54859,,584851,0,1,0,2013-12-23,2013-12-26,3,0,2,468,1,0,1,3,48,153,35
222018,2013-11-11 08:04:54,2,3,66,351,2450,2016.0844,554758,0,0,9,2013-12-10,2013-12-11,1,0,1,8281,1,1,1,2,50,663,91
531958,2013-11-22 18:46:58,2,3,66,337,56223,,205718,0,0,9,2013-12-28,2014-01-01,4,0,1,8822,1,0,2,3,130,92,99
312148,2014-11-02 11:02:40,2,3,215,646,51733,7752.1771,806682,0,0,9,2015-01-11,2015-01-14,2,0,1,8221,1,1,1,3,99,47,64
338589,2014-11-17 09:59:28,2,3,66,462,17112,177.9627,880853,0,0,1,2015-01-08,2015-01-09,2,0,1,7258,3,0,2,2,198,986,28
113416,2014-11-19 09:20:46,2,3,66,348,47997,1560.4019,241537,0,1,9,2015-01-09,2015-01-12,2,0,1,11439,1,0,1,4,163,1503,65
208004,2014-11-30 09:32:28,2,3,46,171,43387,202.0541,509661,0,0,3,2014-12-05,2014-12-07,2,0,1,21836,6,0,1,6,46,799,22
358773,2014-11-28 07:13:01,2,3,66,189,34937,31.4628,932546,0,0,9,2014-11-28,2014-11-29,2,0,1,44201,8,0,2,2,50,675,70
36455,2013-11-30 16:42:38,25,2,23,48,4924,,34817,0,0,7,2013-12-14,2013-12-17,2,1,1,8822,1,0,1,3,130,91,76
234130,2014-11-02 17:39:48,27,2,167,51,11261,,591851,0,1,9,2014-11-28,2014-11-30,2,0,1,8220,1,0,1,3,182,46,62
439562,2014-11-25 23:33:49,24,2,3,50,5703,,1153752,0,0,2,2015-01-08,2015-01-11,2,0,1,20401,6,0,1,3,82,230,12
207025,2014-11-17 13:26:25,8,4,77,824,15015,5079.9191,509028,1,0,9,2015-05-25,2015-05-29,2,0,1,13094,3,0,1,2,50,212,48
511565,2014-11-09 01:45:30,24,2,202,269,25293,,152816,0,0,1,2014-12-15,2014-12-16,3,0,1,20115,6,0,1,3,5,44,30
410207,2014-11-30 19:13:25,13,1,46,244,20396,627.2086,1072367,1,0,9,2015-12-29,2016-01-01,2,0,1,30337,1,0,1,6,70,10,58
335092,2014-11-09 23:27:02,24,2,167,51,11261,,872553,0,0,9,2014-11-16,2014-11-23,1,0,1,8803,1,0,1,3,151,69,85
65566,2014-11-30 09:15:50,2,3,149,290,33116,,119884,0,0,9,2014-12-01,2014-12-20,2,0,1,18569,1,0,1,3,182,83,92
284822,2013-11-07 19:08:09,8,4,77,824,39976,,730904,0,1,9,2014-03-08,2014-03-15,4,0,1,11815,1,0,1,3,5,1701,61
6608,2014-11-09 21:30:22,44,2,119,0,27731,,1145432,0,1,6,2015-07-16,2015-07-17,2,2,1,8220,1,0,1,3,182,46,85
17704,2014-11-06 17:47:49,18,2,119,0,11634,,1172066,0,0,3,2014-11-15,2014-11-16,2,0,1,8822,1,0,1,3,130,91,58
55910,2014-11-25 13:51:07,29,1,52,40,29080,,93348,0,0,5,2014-12-15,2014-12-18,2,0,1,8788,1,0,1,6,77,2,42
475413,2014-11-04 08:01:29,2,3,66,311,38374,6862.2401,46431,0,0,0,2015-01-01,2015-01-04,2,0,1,8744,1,0,1,3,106,108,16
287586,2014-11-04 13:00:46,15,1,55,12,34490,,740091,0,0,5,2014-11-16,2014-11-20,2,0,1,8267,1,0,1,2,50,675,55
294071,2014-11-23 22:09:49,2,3,66,184,2037,611.9752,759597,1,1,9,2014-12-04,2014-12-06,2,0,1,8250,1,0,1,2,50,628,84
449231,2014-11-08 22:08:43,24,2,3,65,28685,,1169262,0,1,1,2014-12-25,2014-12-31,2,0,1,18569,1,0,1,3,182,83,20
506235,2014-11-18 14:30:57,8,4,77,462,54654,2430.7278,137334,0,0,5,2015-02-14,2015-02-18,2,0,1,8819,1,0,1,3,168,1242,64
223844,2014-11-24 12:23:57,17,1,133,20,7325,,560210,0,1,0,2015-02-21,2015-03-03,2,0,1,11435,1,0,1,4,67,203,92
309891,2013-11-05 15:21:14,13,1,46,171,38441,376.5569,800042,0,1,0,2014-07-26,2014-07-28,2,0,2,8213,1,0,1,6,68,275,11
384783,2013-11-10 19:42:39,2,3,66,258,27462,1169.5849,1008624,1,0,1,2014-03-13,2014-03-14,2,0,1,8260,1,0,1,2,50,701,32
72717,2014-11-05 18:43:39,2,3,30,11,38079,,134922,0,0,1,2014-12-31,2015-01-02,2,0,1,8253,1,0,1,6,70,19,69
364827,2014-11-02 17:58:38,2,3,66,403,48103,637.4554,947458,0,1,9,2014-12-04,2014-12-07,2,0,1,44045,3,0,1,2,50,701,53
531724,2013-11-30 09:29:57,2,3,66,467,29968,80.2293,205344,0,0,9,2013-11-30,2013-12-01,1,0,1,42630,3,0,1,2,50,637,21
400214,2014-11-16 14:32:02,2,3,66,174,18215,349.6412,1043881,1,0,9,2014-11-16,2014-11-17,2,0,1,8279,1,0,6,2,50,1230,56
309144,2013-11-12 17:58:30,23,1,1,395,15748,723.1137,799096,0,1,2,2014-04-03,2014-04-06,2,0,1,8739,1,0,1,6,144,4,82
111600,2014-11-02 14:05:33,13,1,46,171,20348,5651.4095,235458,0,0,9,2014-12-27,2014-12-30,2,0,1,8250,1,0,1,2,50,628,84
600324,2014-11-27 00:22:42,2,3,66,321,26234,,401168,0,0,9,2014-12-05,2014-12-07,2,0,1,12843,5,0,5,2,50,661,16
168516,2014-11-24 23:16:17,18,2,119,0,27731,,401273,0,1,9,2015-02-14,2015-02-17,2,0,1,18569,1,0,1,3,182,83,44
605500,2014-11-12 14:31:09,33,2,194,38,42328,,418399,0,0,1,2014-12-22,2014-12-27,2,0,1,47466,6,0,1,3,151,69,36
37342,2014-11-08 07:32:00,2,3,66,337,49590,200.4004,37118,0,0,1,2014-12-11,2014-12-13,2,0,1,8809,1,0,1,2,50,698,68
446736,2014-11-06 20:38:58,11,3,205,385,48108,,1164933,0,0,2,2015-01-30,2015-02-08,2,0,1,5405,6,0,1,4,8,126,3
186476,2013-11-12 06:57:55,11,3,205,354,48951,1223.056,449449,0,0,5,2014-02-16,2014-02-22,3,1,1,12227,6,0,2,2,50,701,77
140489,2014-11-06 06:40:55,2,3,66,226,16923,904.7131,322895,0,0,2,2014-11-07,2014-11-09,2,1,1,44252,8,0,1,2,50,646,59
168245,2014-11-03 16:52:41,2,3,66,184,2037,1208.6083,400687,0,0,0,2014-11-15,2014-11-16,2,0,1,12177,6,1,1,2,50,350,16
350382,2014-11-16 15:37:19,2,3,66,174,31593,6129.709,910930,1,0,3,2014-12-28,2014-12-29,2,0,1,23857,1,0,1,6,105,890,62
27570,2014-11-23 20:16:10,11,3,205,135,27655,172.4186,7268,0,0,5,2014-11-30,2014-12-01,2,2,1,12947,5,0,6,2,198,371,72
481135,2013-11-21 03:41:59,2,3,66,337,52988,1561.4466,64012,1,1,9,2014-05-05,2014-05-10,2,0,1,8791,1,0,1,4,8,110,84
146794,2014-11-29 09:53:48,2,3,66,325,47264,2534.5784,339349,0,0,9,2015-01-02,2015-01-03,2,1,1,23078,6,0,1,4,25,1530,43
236973,2014-11-15 15:20:21,2,3,66,352,30279,1330.2536,600782,0,1,9,2014-12-25,2014-12-30,2,2,1,8267,1,0,2,2,50,675,98
594412,2013-11-29 23:24:48,11,3,66,348,6497,6725.764,381002,0,0,9,2013-12-01,2013-12-03,1,1,1,12749,5,0,1,3,99,47,82
525891,2014-11-20 18:30:26,2,3,66,442,46296,77.8667,192904,0,0,9,2014-11-22,2014-11-23,2,0,1,8218,1,0,1,2,50,743,94
151114,2014-11-26 10:21:18,8,4,77,824,15015,1253.499,353180,0,0,9,2015-08-22,2015-08-25,4,0,1,43235,1,0,1,0,63,1196,63
160306,2014-06-03 08:23:25,2,3,66,442,28620,2218.6011,605922,0,1,3,2014-08-11,2014-08-16,2,0,1,9600,1,0,2,4,32,1411,0
162570,2013-06-18 12:58:06,2,3,66,174,40789,92.4026,613757,0,0,1,2013-06-20,2013-06-22,3,1,1,18790,1,0,1,2,50,361,28
476289,2014-06-21 07:47:47,2,3,66,448,45508,399.2255,442950,0,1,9,2014-11-06,2014-11-09,2,0,1,8223,1,0,1,2,50,1538,91
278598,2013-06-01 17:36:06,8,4,77,462,3492,0.6002,1002527,1,0,9,2013-06-07,2013-06-10,2,0,1,21996,6,0,1,0,63,1193,25
349545,2014-06-04 13:00:38,2,3,66,174,32697,419.2789,23836,0,0,2,2014-07-12,2014-07-19,4,2,1,12175,6,0,1,2,50,366,47
550429,2014-06-15 19:37:15,2,3,66,311,22719,4030.9929,671585,0,0,9,2015-02-12,2015-02-20,2,2,1,21451,6,0,1,6,107,36,29
418574,2014-06-04 22:09:12,34,3,205,135,36086,8201.1217,263557,0,0,9,2014-12-07,2014-12-08,4,1,1,8819,1,0,1,3,168,1242,10
149270,2014-06-12 14:37:22,13,1,46,172,56153,1276.0867,572936,0,0,5,2014-09-11,2014-09-22,2,0,1,19851,6,0,1,6,170,11,62
320067,2014-06-27 09:56:02,2,3,66,174,5938,6059.2359,1113565,0,1,9,2014-12-18,2015-01-01,2,0,1,8742,1,0,2,6,204,1479,25
258414,2014-06-26 18:45:11,34,3,205,155,8613,2417.7495,924060,0,1,9,2014-07-09,2014-07-13,0,0,1,8267,1,0,1,2,50,675,56
358214,2014-06-26 14:28:01,11,3,205,155,53078,125.7656,63710,0,0,5,2014-06-28,2014-06-29,6,0,3,12273,6,0,1,2,50,663,77
82643,2013-06-20 14:09:40,2,3,215,919,47041,6259.7513,333351,0,0,9,2013-07-19,2013-07-21,2,0,1,18834,1,1,1,6,105,1497,38
128998,2014-06-21 09:00:14,2,3,66,331,27951,,496991,0,0,9,2014-08-03,2014-08-07,3,0,1,8788,1,0,4,6,77,2,13
395188,2014-06-30 11:17:33,2,3,66,363,7539,3363.6294,176571,0,0,9,2014-07-21,2014-07-23,1,0,1,8238,1,0,1,6,31,155,68
146422,2014-06-19 10:37:58,23,1,1,395,29254,162.5112,563548,0,1,1,2014-07-20,2014-07-21,1,0,1,18787,1,0,10,6,105,1869,36
622727,2013-06-22 20:35:53,2,3,66,184,11409,6151.2033,900624,0,0,2,2013-08-15,2013-08-31,2,0,1,8215,1,0,1,6,208,951,9
486934,2014-06-09 13:44:52,18,2,119,0,27731,,478815,0,0,9,2014-06-15,2014-06-17,1,0,1,8803,1,0,1,3,151,1197,81
590021,2014-06-24 19:08:29,2,3,66,363,48733,,816953,1,0,9,2014-10-01,2014-10-02,2,0,1,12196,6,1,1,2,50,656,13
169826,2013-06-20 20:11:11,11,3,205,354,25315,4104.485,637114,0,0,9,2013-07-05,2013-07-06,2,0,1,8240,1,0,3,6,79,16,59
115911,2014-06-18 07:20:22,2,3,66,174,13565,2147.7441,433524,0,0,0,2014-07-09,2014-07-10,2,0,1,8791,1,0,1,4,8,110,71
108320,2014-06-25 13:19:32,2,3,66,226,37619,1196.1383,415575,1,0,9,2014-07-04,2014-07-05,4,4,2,12452,5,0,3,2,50,656,32
405573,2013-06-06 11:50:05,2,3,66,314,45853,333.9741,207018,0,0,9,2013-07-04,2013-07-07,2,1,1,8287,1,0,2,2,198,397,9
403901,2014-06-08 06:23:09,2,3,66,220,39296,77.7058,202334,0,0,9,2014-06-13,2014-06-14,2,2,1,17586,6,0,3,2,50,682,18
109688,2014-06-23 11:09:23,2,3,66,184,27733,1494.7954,420273,0,1,9,2014-07-29,2014-08-02,2,3,1,11319,1,0,1,2,50,681,9
330409,2013-06-25 23:23:05,2,3,66,174,5938,78.4593,1139025,0,0,9,2013-08-02,2013-08-04,2,0,1,3254,1,0,1,2,50,365,93
112833,2014-06-30 16:15:42,37,1,69,749,51392,,427361,0,1,9,2014-07-28,2014-07-31,2,0,1,8785,1,0,2,6,105,35,97
226361,2014-06-04 20:35:28,37,1,69,727,43458,,832625,1,0,3,2014-06-08,2014-06-09,2,0,1,226,1,0,1,6,70,307,48
132209,2014-06-24 09:28:04,2,3,66,220,17609,213.4654,511383,0,0,9,2014-07-03,2014-07-04,2,1,1,19522,1,0,1,2,50,485,15
534863,2013-06-14 11:18:10,2,3,66,258,16835,4509.2047,631273,0,0,3,2014-03-27,2014-03-30,2,2,1,11643,1,0,1,6,77,222,58
63162,2014-06-20 17:56:35,24,2,3,50,5224,,220845,0,0,1,2014-08-09,2014-08-10,2,0,1,12544,5,0,1,3,171,61,98
203656,2014-06-06 11:49:45,37,1,69,552,13756,,754640,0,1,1,2014-09-10,2014-09-14,2,0,1,8215,1,0,3,6,208,951,82
